application_id,applicant_name,email,phone,university,department,cgpa,submission_time,submission_hour,ip_address,device_type,time_to_fill_sec,resume_similarity_score,is_duplicate_email,is_duplicate_phone,apps_from_same_ip_1hr,email_domain_type,label
APP00624,Ronnie Ward,williamssarah542@gmail.com,314213634,UET Lahore,Software Engineering,3.71,17/05/2024 8:46,8,51.33.56.93,Tablet,221,0.506,FALSE,FALSE,1,legit,normal
APP00846,Roberto Keller,mooremichael@guerrillamail.com,316043230,FAST NUCES,Data Science,3.76,16/03/2024 18:34,18,21.251.215.25,Mobile,575,0.27,FALSE,FALSE,1,disposable,suspicious
APP00979,Denise Collins,rburns@yopmail.com,308061842,NUST,Mechanical Engineering,2.27,18/03/2024 20:15,20,83.47.219.106,Desktop,714,0.07,FALSE,FALSE,1,disposable,suspicious
APP00848,Kathleen Wood,brandiparker@live.com,317024113,UET Lahore,Software Engineering,3.42,18/04/2024 2:35,2,28.52.31.76,Mobile,381,0.357,FALSE,FALSE,1,legit,suspicious
APP00263,Dustin Wilson,wlambert837@nu.edu.pk,308085252,Bahria University,Software Engineering,2.91,28/02/2024 14:05,14,143.252.227.52,Desktop,868,0.057,FALSE,FALSE,1,university,normal
APP00611,Mr. Robert Marks,borozco28@outlook.com,303584093,UET Lahore,Business Administration,3.82,11/06/2024 15:07,15,42.217.192.94,Desktop,789,0.158,FALSE,FALSE,1,legit,normal
APP00298,Nathan Jones,nicholaspatel936@nu.edu.pk,306900247,NED University,Data Science,2.27,18/02/2024 21:51,21,125.153.16.182,Desktop,624,0.097,FALSE,FALSE,1,university,normal
APP00415,Jennifer Wilson,tburns824@gmail.com,303438206,COMSATS,Data Science,2.83,17/01/2024 12:14,12,64.123.175.18,Mobile,499,0.021,FALSE,FALSE,1,legit,normal
APP00151,Wayne Nolan,vcherry377@lums.edu.pk,322385991,Bahria University,Electrical Engineering,2.15,03/06/2024 21:11,21,18.64.118.120,Mobile,678,0.056,FALSE,FALSE,1,university,normal
APP00936,Brian Perkins,donovanemma@gmail.com,322391894,University of Punjab,Software Engineering,3.22,12/06/2024 17:55,17,48.26.108.41,Mobile,225,0.741,FALSE,FALSE,1,legit,suspicious
APP00779,Robert Soto,jodi8796@live.com,312750084,SZABIST,Data Science,2.34,25/06/2024 17:31,17,180.115.86.134,Mobile,147,0.038,FALSE,FALSE,1,legit,normal
APP00641,Gina Johnson,gmiller103@lums.edu.pk,316636598,COMSATS,Data Science,3.54,19/06/2024 13:10,13,105.52.243.16,Mobile,749,0.533,FALSE,FALSE,1,university,normal
APP01037,Mary Thompson,user531@tempmail.com,3005673426,COMSATS,Business Administration,4.45,07/05/2024 23:02,23,177.219.29.131,Mobile,7,0.934,TRUE,FALSE,5,disposable,fake
APP00551,Eric Newman,tporter56@nu.edu.pk,322946062,FAST NUCES,Software Engineering,2.88,01/05/2024 12:30,12,9.249.80.38,Tablet,884,0.507,FALSE,FALSE,1,university,normal
APP00939,Tracy Mcmahon,ruben89@live.com,302966409,Quaid-i-Azam University,Business Administration,2.94,06/06/2024 17:34,17,96.129.239.111,Mobile,125,0.878,FALSE,FALSE,1,legit,suspicious
APP00489,Daniel Fitzgerald,stevenmunoz932@live.com,328535808,Air University,Software Engineering,2.39,05/02/2024 17:34,17,19.66.80.62,Desktop,820,0.474,FALSE,FALSE,1,legit,normal
APP00820,Gerald Hahn,nicholsgary10@yahoo.com,305464094,GIK Institute,Computer Science,3.26,11/01/2024 9:13,9,222.136.196.228,Desktop,654,0.207,FALSE,FALSE,1,legit,normal
APP00711,Connor Guzman,wagneralexis718@hotmail.com,338485810,SZABIST,Software Engineering,3.69,08/06/2024 20:39,20,154.199.222.2,Mobile,787,0.19,FALSE,FALSE,1,legit,normal
APP00148,Allison Moore,misty67831@hotmail.com,312058651,Bahria University,Mechanical Engineering,3.79,10/01/2024 12:12,12,194.198.186.241,Desktop,164,0.487,FALSE,FALSE,1,legit,normal
APP00147,Shannon Riggs,victoriahughes753@uet.edu.pk,323238241,FAST NUCES,Business Administration,3.04,13/06/2024 10:53,10,159.84.119.50,Mobile,821,0.382,FALSE,FALSE,1,university,normal
APP00860,Mark Thompson,rcole@outlook.com,337360154,LUMS,Business Administration,3.89,27/03/2024 22:43,22,73.140.228.149,Desktop,12,0.468,FALSE,FALSE,1,legit,suspicious
APP00346,Dylan Lang,webberic524@yahoo.com,305743032,NUST,Mechanical Engineering,2.2,20/02/2024 17:12,17,16.240.117.21,Desktop,389,0.535,FALSE,FALSE,1,legit,normal
APP00882,Melissa Bernard,randymoore@gmail.com,327192640,Quaid-i-Azam University,Computer Science,3.85,20/05/2024 12:46,12,195.126.217.94,Mobile,19,0.336,FALSE,FALSE,1,legit,suspicious
APP01033,Patricia Cowan,user2033@yopmail.com,3009987534,University of Karachi,Mechanical Engineering,0.19,25/03/2024 23:01,23,129.226.0.248,Mobile,7,0.993,TRUE,TRUE,6,disposable,fake
APP00660,James Price,alexandermacias411@gmail.com,316126237,Quaid-i-Azam University,Data Science,2.16,10/02/2024 11:33,11,209.189.81.149,Tablet,850,0.457,FALSE,FALSE,1,legit,normal
APP00771,Benjamin Mitchell,stevenhendrix240@lums.edu.pk,322273196,Quaid-i-Azam University,Computer Science,2.56,08/05/2024 16:34,16,172.43.189.166,Mobile,779,0.152,FALSE,FALSE,1,university,normal
APP00349,Kendra Davis,melissaortiz304@lums.edu.pk,328789281,FAST NUCES,Computer Science,3.55,11/01/2024 21:18,21,63.49.40.94,Desktop,488,0.172,FALSE,FALSE,1,university,normal
APP00464,Tiffany Thompson,williamslinda480@yahoo.com,307055334,Air University,Accounting,3.78,16/04/2024 21:23,21,160.32.67.142,Mobile,845,0.339,FALSE,FALSE,1,legit,normal
APP00326,Danielle Owens,hhudson984@hotmail.com,336867997,Quaid-i-Azam University,Software Engineering,3.59,07/03/2024 19:53,19,87.181.163.6,Mobile,825,0.015,FALSE,FALSE,1,legit,normal
APP00187,Clifford King,shaunmason857@gmail.com,339311162,LUMS,Accounting,3.83,15/03/2024 22:02,22,213.23.140.246,Mobile,129,0.332,FALSE,FALSE,1,legit,normal
APP00124,Michael Barrett,duarteamy649@iba.edu.pk,309902071,Air University,Software Engineering,3.72,30/03/2024 13:46,13,156.78.38.123,Desktop,780,0.13,FALSE,FALSE,1,university,normal
APP01013,Johnny Anderson,user5071@tempmail.com,3005933559,NED University,Computer Science,3.97,07/01/2024 1:01,1,154.254.232.9,Mobile,6,0.993,TRUE,TRUE,17,disposable,fake
APP00609,Brianna Smith,alexandriakim68@nu.edu.pk,332483915,FAST NUCES,Electrical Engineering,3.21,10/03/2024 14:11,14,60.234.1.110,Mobile,689,0.312,FALSE,FALSE,1,university,normal
APP00144,David Johnston,evansseth612@lums.edu.pk,309646569,NED University,Software Engineering,3.37,15/03/2024 14:00,14,58.60.85.110,Mobile,749,0.314,FALSE,FALSE,1,university,normal
APP00752,Lisa Murphy,iwilliams54@iba.edu.pk,327399761,University of Karachi,Computer Science,3.17,15/04/2024 11:55,11,217.193.216.113,Desktop,733,0.343,FALSE,FALSE,1,university,normal
APP01079,Patricia Cowan,user9103@tempmail.com,3007729618,Air University,Electrical Engineering,0.17,22/03/2024 3:00,3,154.254.232.9,Mobile,7,0.94,TRUE,FALSE,17,disposable,fake
APP00198,Paul Fernandez,tammywong62@iba.edu.pk,308920040,FAST NUCES,Business Administration,2.78,04/02/2024 20:41,20,216.251.180.254,Desktop,866,0.231,FALSE,FALSE,1,university,normal
APP00610,Leroy Mckenzie,sandra33205@hotmail.com,317405029,UET Lahore,Data Science,2.93,18/03/2024 21:37,21,173.155.19.56,Mobile,431,0.407,FALSE,FALSE,1,legit,normal
APP00837,Angela Garcia,lamberttroy@tempmail.com,306101515,COMSATS,Accounting,2.32,05/02/2024 15:44,15,148.183.255.246,Mobile,614,0.08,TRUE,FALSE,1,legit,suspicious
APP00280,Virginia Hayes,nicoleturner378@gmail.com,315892153,NED University,Mechanical Engineering,2.58,08/06/2024 11:29,11,25.197.53.167,Desktop,497,0.271,FALSE,FALSE,1,legit,normal
APP00294,Kimberly Barrett,rebecca89814@iba.edu.pk,307417252,GIK Institute,Accounting,2.68,19/05/2024 20:31,20,166.174.11.237,Tablet,472,0.276,FALSE,FALSE,1,university,normal
APP00986,Edward Miller,xwilliamson@outlook.com,335865999,UET Lahore,Accounting,2.2,30/05/2024 15:23,15,141.13.170.81,Mobile,99,0.212,FALSE,FALSE,3,legit,suspicious
APP00401,Riley Rodriguez,fnavarro236@hotmail.com,309632570,SZABIST,Business Administration,2.4,17/02/2024 10:23,10,175.140.48.205,Desktop,736,0.065,FALSE,FALSE,1,legit,normal
APP00123,Steven Smith,enorman250@yahoo.com,337718433,Air University,Computer Science,2.75,20/03/2024 19:21,19,205.201.78.50,Mobile,346,0.092,FALSE,FALSE,1,legit,normal
APP00184,Lucas Woods,jonestiffany249@outlook.com,309909397,IBA Karachi,Accounting,2.44,26/01/2024 14:21,14,149.62.106.231,Mobile,854,0.375,FALSE,FALSE,1,legit,normal
APP00203,Richard Booth,scottward240@lums.edu.pk,311946973,LUMS,Data Science,3.89,29/02/2024 21:58,21,82.192.14.72,Desktop,869,0.318,FALSE,FALSE,1,university,normal
APP00439,Melissa Gregory,brandy40216@yahoo.com,317661319,NUST,Computer Science,2.12,01/05/2024 16:03,16,196.223.240.70,Desktop,146,0.288,FALSE,FALSE,1,legit,normal
APP00836,Gail Garcia,deborahwilliams@outlook.com,327565976,University of Karachi,Computer Science,3.03,13/03/2024 12:44,12,179.85.81.33,Desktop,319,0.737,FALSE,FALSE,1,legit,suspicious
APP00247,Kimberly Melton,bhoffman142@uet.edu.pk,338097413,LUMS,Electrical Engineering,3.21,26/06/2024 22:41,22,56.4.52.170,Desktop,297,0.269,FALSE,FALSE,1,university,normal
APP00416,Christina Carter,toddwilliams954@nust.edu.pk,339741022,UET Lahore,Accounting,3.83,15/01/2024 20:52,20,36.248.14.64,Desktop,299,0.241,FALSE,FALSE,1,university,normal
APP00924,Christian Randolph DDS,carolynconley@guerrillamail.com,317334348,IBA Karachi,Business Administration,2.41,18/02/2024 18:36,18,125.165.74.131,Mobile,134,0.2,FALSE,FALSE,1,disposable,suspicious
APP00911,Valerie Robinson,granthardy@live.com,303556871,NED University,Accounting,3.94,25/01/2024 20:00,20,63.120.120.108,Desktop,103,0.17,FALSE,FALSE,3,legit,suspicious
APP01047,Danielle Rodriguez,user3790@guerrillamail.com,3008913629,Quaid-i-Azam University,Business Administration,0.14,08/04/2024 23:02,23,154.254.232.9,Mobile,6,0.944,TRUE,TRUE,11,disposable,fake
APP00915,Jose Gallegos,fpowell@gmail.com,305107344,Bahria University,Mechanical Engineering,3.09,09/02/2024 21:06,21,92.212.114.134,Mobile,417,0.865,FALSE,FALSE,1,legit,suspicious
APP00053,Virginia Carson,tayloremily285@nust.edu.pk,335232413,PMAS-UAAR,Computer Science,2.89,18/05/2024 8:22,8,137.147.106.30,Desktop,349,0.43,FALSE,FALSE,1,university,normal
APP00130,Michelle Kelley,uray382@nu.edu.pk,327499771,University of Karachi,Mechanical Engineering,2.64,02/06/2024 8:50,8,19.44.0.216,Desktop,766,0.036,FALSE,FALSE,1,university,normal
APP00638,Timothy Lang,nvalencia784@gmail.com,327384961,NUST,Electrical Engineering,2.66,01/04/2024 14:22,14,120.165.158.105,Desktop,177,0.136,FALSE,FALSE,1,legit,normal
APP00403,Lisa Smith,gainesmichael131@gmail.com,313260294,SZABIST,Data Science,2.07,26/05/2024 10:03,10,133.35.46.10,Mobile,290,0.099,FALSE,FALSE,1,legit,normal
APP00932,Jessica Mendoza DDS,adam95@outlook.com,308199144,LUMS,Accounting,2.76,14/02/2024 1:57,1,182.125.108.149,Desktop,445,0.241,FALSE,FALSE,1,legit,suspicious
APP00918,Robert Moreno,whitakerdanielle@tempmail.com,316371840,NED University,Computer Science,3.93,07/04/2024 8:59,8,156.213.17.34,Desktop,490,0.538,FALSE,FALSE,1,disposable,suspicious
APP00736,David Rivera,simsgeoffrey863@nu.edu.pk,319561890,UET Lahore,Computer Science,2.31,16/05/2024 17:04,17,8.134.58.234,Mobile,427,0.384,FALSE,FALSE,1,university,normal
APP00855,Rhonda Phillips,gosborne@hotmail.com,318016965,Bahria University,Electrical Engineering,2.36,31/03/2024 20:29,20,35.79.216.224,Mobile,634,0.809,FALSE,FALSE,1,legit,suspicious
APP01050,Philip Lucas,user7252@mailinator.com,3001218011,NED University,Business Administration,4.03,27/06/2024 3:02,3,113.129.253.61,Mobile,2,0.984,TRUE,TRUE,20,disposable,fake
APP00220,David White,andrewellis866@lums.edu.pk,336557798,NED University,Mechanical Engineering,3.85,15/05/2024 22:02,22,34.73.85.6,Mobile,355,0.477,FALSE,FALSE,1,university,normal
APP00642,Mr. Austin Carrillo,rlawson509@outlook.com,309989803,IBA Karachi,Business Administration,2.5,17/03/2024 17:25,17,66.227.123.163,Desktop,351,0.527,FALSE,FALSE,1,legit,normal
APP00002,Michael Cannon,mosleynicholas96@gmail.com,314903402,Air University,Data Science,2.05,20/02/2024 19:41,19,169.151.143.111,Desktop,838,0.121,FALSE,FALSE,1,legit,normal
APP00896,Jennifer Turner,dylanbyrd@outlook.com,323318968,GIK Institute,Accounting,3.8,08/04/2024 14:35,14,63.133.49.38,Desktop,629,0.811,FALSE,FALSE,1,legit,suspicious
APP00955,Angela Clark,jsanchez@outlook.com,335706707,Quaid-i-Azam University,Mechanical Engineering,3.43,27/02/2024 2:16,2,95.167.17.250,Desktop,423,0.194,FALSE,FALSE,1,legit,suspicious
APP00081,Zachary Carter,clarkanthony521@uet.edu.pk,312171218,UET Lahore,Mechanical Engineering,3.5,16/04/2024 13:59,13,15.52.111.38,Mobile,639,0.001,FALSE,FALSE,1,university,normal
APP00625,Amanda Coleman,sarakennedy376@lums.edu.pk,318376368,SZABIST,Computer Science,2.34,31/03/2024 14:27,14,117.94.200.215,Desktop,339,0.224,FALSE,FALSE,1,university,normal
APP00994,Jonathan Henderson,katherine14@gmail.com,316388157,NUST,Accounting,2.88,04/02/2024 18:36,18,22.38.54.137,Mobile,689,0.794,FALSE,FALSE,1,legit,suspicious
APP00906,Joseph Shelton,lamberttroy@tempmail.com,311543024,IBA Karachi,Business Administration,2.17,25/05/2024 17:02,17,109.69.168.83,Tablet,697,0.266,TRUE,FALSE,1,legit,suspicious
APP00387,Lori Anderson,swhite313@yahoo.com,316768873,IBA Karachi,Electrical Engineering,3.72,11/05/2024 10:10,10,99.45.95.29,Mobile,308,0.459,FALSE,FALSE,1,legit,normal
APP01088,Danielle Rodriguez,user954@throwam.com,3005947259,LUMS,Accounting,0.14,06/03/2024 2:00,2,3.115.24.253,Mobile,6,0.898,TRUE,FALSE,5,disposable,fake
APP00807,Michael Carey,jerome1321@lums.edu.pk,338170536,PMAS-UAAR,Computer Science,3.44,17/03/2024 17:34,17,35.27.1.168,Desktop,276,0.097,FALSE,FALSE,1,university,normal
APP00510,Heather Clark,clynch627@outlook.com,302833787,NED University,Accounting,3.86,15/05/2024 9:30,9,162.50.113.47,Desktop,861,0.514,FALSE,FALSE,1,legit,normal
APP00268,Donald Small,hcamacho662@live.com,305015476,COMSATS,Electrical Engineering,2.21,07/05/2024 18:38,18,62.106.30.10,Desktop,192,0.538,FALSE,FALSE,1,legit,normal
APP00970,Madison Yates,jsanchez@outlook.com,304252130,University of Punjab,Electrical Engineering,3.25,11/03/2024 22:40,22,119.154.156.24,Desktop,815,0.502,TRUE,FALSE,1,legit,suspicious
APP00442,Sheri Brown,lwalker562@live.com,333266851,Bahria University,Data Science,2.34,01/06/2024 15:40,15,141.210.211.53,Desktop,886,0.31,FALSE,FALSE,1,legit,normal
APP00497,Krystal Savage,castillomorgan534@gmail.com,308576751,COMSATS,Mechanical Engineering,3.67,03/03/2024 16:34,16,150.145.45.144,Tablet,525,0.022,FALSE,FALSE,1,legit,normal
APP00830,Michael Dennis,anthony43@hotmail.com,305881775,NUST,Computer Science,2.17,31/05/2024 22:12,22,221.129.39.110,Tablet,88,0.315,FALSE,FALSE,5,legit,suspicious
APP00113,Jonathan Fitzgerald,mcampbell361@live.com,309512969,IBA Karachi,Software Engineering,3.25,27/02/2024 21:06,21,125.91.69.189,Desktop,478,0.202,FALSE,FALSE,1,legit,normal
APP00692,Angela Williams,edwardschmidt447@outlook.com,312444410,UET Lahore,Mechanical Engineering,2.88,01/05/2024 14:01,14,185.81.85.1,Mobile,239,0.084,FALSE,FALSE,1,legit,normal
APP00233,Brianna Salinas,morrisonanna991@lums.edu.pk,316467463,University of Karachi,Business Administration,3.55,10/04/2024 13:07,13,149.218.218.57,Mobile,697,0.548,FALSE,FALSE,1,university,normal
APP00472,Bradley Brown,ellen2695@live.com,334647992,Bahria University,Computer Science,3.37,03/05/2024 10:31,10,11.145.5.239,Desktop,826,0.451,FALSE,FALSE,1,legit,normal
APP00608,Riley Ellis,aprilmurphy747@nust.edu.pk,333341557,PMAS-UAAR,Data Science,3.14,06/02/2024 11:19,11,117.72.150.180,Tablet,606,0.289,FALSE,FALSE,1,university,normal
APP00672,Samuel Fuller,serranodarrell925@live.com,325425123,Air University,Business Administration,2.83,12/02/2024 13:47,13,103.61.159.73,Desktop,623,0.083,FALSE,FALSE,1,legit,normal
APP00374,Natasha Nguyen,martinezdaniel439@gmail.com,325433204,LUMS,Software Engineering,3.11,06/03/2024 8:21,8,220.178.160.173,Desktop,597,0.085,FALSE,FALSE,1,legit,normal
APP00827,Benjamin Moran,lamberttroy@tempmail.com,315082836,IBA Karachi,Software Engineering,3.47,17/06/2024 19:05,19,223.92.172.225,Mobile,228,0.394,FALSE,FALSE,1,disposable,suspicious
APP00664,David Baird,jeffreyrodriguez982@yahoo.com,323854188,NED University,Computer Science,2.03,14/05/2024 14:49,14,168.96.7.248,Desktop,584,0.272,FALSE,FALSE,1,legit,normal
APP01001,Melissa Rodriguez,user9900@yopmail.com,3002543349,NED University,Computer Science,3.94,25/05/2024 1:00,1,177.219.29.131,Mobile,2,0.887,TRUE,FALSE,19,disposable,fake
APP00234,Larry Alexander,ruizmargaret699@hotmail.com,308744735,Bahria University,Software Engineering,2.83,15/03/2024 21:44,21,40.29.118.224,Desktop,190,0.438,FALSE,FALSE,1,legit,normal
APP00819,James Moore,maryrusso890@yahoo.com,312338986,UET Lahore,Computer Science,2.72,11/03/2024 9:21,9,9.79.52.136,Desktop,150,0.263,FALSE,FALSE,1,legit,normal
APP00933,Brandon Cross,everetterin@yahoo.com,307576872,PMAS-UAAR,Mechanical Engineering,3.22,07/03/2024 21:35,21,214.69.48.89,Tablet,282,0.736,FALSE,FALSE,1,legit,suspicious
APP00677,Paul Horn,gary82404@yahoo.com,322779557,PMAS-UAAR,Business Administration,2.29,21/01/2024 15:53,15,211.25.126.203,Desktop,844,0.25,FALSE,FALSE,1,legit,normal
APP00318,Sharon Olsen,upayne533@live.com,331207430,GIK Institute,Accounting,3.18,13/05/2024 20:26,20,62.186.127.241,Mobile,235,0.082,FALSE,FALSE,1,legit,normal
APP00649,Robin Lopez,bryantelizabeth207@gmail.com,315575347,LUMS,Computer Science,2.49,12/03/2024 18:35,18,84.239.118.246,Desktop,300,0.023,FALSE,FALSE,1,legit,normal
APP00411,Pamela Brown,fthompson419@nu.edu.pk,322788169,LUMS,Electrical Engineering,3.24,05/03/2024 12:54,12,55.166.190.45,Mobile,668,0.201,FALSE,FALSE,1,university,normal
APP01041,Shane Knapp,user679@guerrillamail.com,3004311279,COMSATS,Mechanical Engineering,4.49,09/06/2024 23:01,23,117.72.183.14,Mobile,5,0.881,TRUE,TRUE,8,disposable,fake
APP00710,Anthony Smith,james09430@live.com,336105693,Bahria University,Accounting,2.6,29/03/2024 8:52,8,149.11.85.195,Tablet,406,0.336,FALSE,FALSE,1,legit,normal
APP00359,Meghan Lam,pedro31563@iba.edu.pk,302524974,GIK Institute,Data Science,3.83,12/06/2024 12:56,12,104.182.208.24,Desktop,640,0.36,FALSE,FALSE,1,university,normal
APP00259,Dr. James Carpenter Jr.,cthomas873@uet.edu.pk,336766993,University of Punjab,Accounting,3.45,12/01/2024 9:40,9,5.220.101.27,Mobile,590,0.511,FALSE,FALSE,1,university,normal
APP00745,Aaron Parker,james19197@live.com,309941274,NED University,Business Administration,3.29,26/04/2024 8:27,8,60.55.131.30,Desktop,776,0.358,FALSE,FALSE,1,legit,normal
APP00628,Dawn Vasquez,michaelleon194@nust.edu.pk,308980532,SZABIST,Business Administration,2.34,21/06/2024 15:43,15,124.136.14.127,Mobile,227,0.287,FALSE,FALSE,1,university,normal
APP00633,Caitlin Nelson,hglover639@uet.edu.pk,302283746,SZABIST,Mechanical Engineering,2.99,06/05/2024 20:29,20,48.240.78.78,Mobile,326,0.274,FALSE,FALSE,1,university,normal
APP00283,Mallory Rowe,meghancook96@live.com,304883465,University of Punjab,Mechanical Engineering,2.99,28/06/2024 22:23,22,201.220.64.181,Tablet,589,0.047,FALSE,FALSE,1,legit,normal
APP00377,Teresa Walker,petersonmary680@outlook.com,326554374,Quaid-i-Azam University,Business Administration,2.42,07/06/2024 16:30,16,88.251.205.22,Desktop,694,0.54,FALSE,FALSE,1,legit,normal
APP00385,Wanda Davis,douglas99405@nust.edu.pk,308952193,LUMS,Data Science,2.42,10/04/2024 20:51,20,134.13.115.219,Mobile,678,0.349,FALSE,FALSE,1,university,normal
APP00225,Steven Smith,bakerjennifer503@lums.edu.pk,316969521,Air University,Electrical Engineering,2.82,23/06/2024 17:42,17,110.40.130.218,Mobile,509,0.34,FALSE,FALSE,1,university,normal
APP01076,Mary Carter,user4532@mailinator.com,3006714252,Quaid-i-Azam University,Business Administration,0.15,23/02/2024 2:03,2,113.129.253.61,Mobile,5,0.959,TRUE,TRUE,7,disposable,fake
APP00964,John Cardenas,michelle25@live.com,321052124,NUST,Software Engineering,2.98,28/06/2024 17:30,17,21.17.204.196,Mobile,876,0.761,FALSE,FALSE,1,legit,suspicious
APP00473,John Gonzales,coreyrichardson610@yahoo.com,321626991,Bahria University,Mechanical Engineering,3.09,21/01/2024 20:03,20,153.115.175.87,Mobile,462,0.449,FALSE,FALSE,1,legit,normal
APP00348,Julia Williams,wrightluis929@yahoo.com,309289690,LUMS,Computer Science,3.48,20/01/2024 19:46,19,63.101.80.198,Tablet,223,0.354,FALSE,FALSE,1,legit,normal
APP00506,Stephanie Ortega DDS,rachel04840@iba.edu.pk,311820721,LUMS,Software Engineering,2.1,30/03/2024 8:09,8,36.84.50.148,Desktop,153,0.461,FALSE,FALSE,1,university,normal
APP00640,Barry Lin,xgarcia582@nust.edu.pk,335473122,FAST NUCES,Accounting,2.89,06/01/2024 13:24,13,166.124.191.76,Mobile,704,0.315,FALSE,FALSE,1,university,normal
APP01095,David Nichols,user451@mailinator.com,3005760630,SZABIST,Business Administration,3.67,23/05/2024 3:03,3,208.244.179.164,Mobile,3,0.881,TRUE,TRUE,20,disposable,fake
APP00798,Michael Conley,awilson341@hotmail.com,316334600,PMAS-UAAR,Accounting,2.92,26/03/2024 8:38,8,12.212.165.67,Mobile,719,0.281,FALSE,FALSE,1,legit,normal
APP00340,Jennifer Garcia,josephsnow642@gmail.com,314796108,Bahria University,Business Administration,2.59,27/01/2024 14:32,14,128.20.203.227,Mobile,722,0.036,FALSE,FALSE,1,legit,normal
APP00556,Amy Lewis,jasonjones225@nu.edu.pk,325226115,IBA Karachi,Computer Science,2.05,24/01/2024 8:38,8,136.191.138.146,Tablet,792,0.119,FALSE,FALSE,1,university,normal
APP00620,Julie Johnson,grayangelica705@hotmail.com,316157791,LUMS,Software Engineering,2.25,21/01/2024 14:44,14,57.166.24.250,Mobile,234,0.426,FALSE,FALSE,1,legit,normal
APP01015,Whitney Krueger,user2033@yopmail.com,3005916819,University of Punjab,Software Engineering,4.17,26/04/2024 3:00,3,117.72.183.14,Mobile,5,0.923,TRUE,TRUE,16,disposable,fake
APP00952,Craig Boyle,janice60@yahoo.com,301174416,LUMS,Computer Science,3.94,25/06/2024 19:27,19,30.247.196.149,Mobile,20,0.105,FALSE,FALSE,1,legit,suspicious
APP00646,Savannah Gonzalez,obryant829@iba.edu.pk,332004647,Air University,Software Engineering,2.69,07/02/2024 11:09,11,159.2.204.250,Desktop,884,0.165,FALSE,FALSE,1,university,normal
APP01005,Dana Spencer,user8236@yopmail.com,3006040091,PMAS-UAAR,Computer Science,4.04,07/04/2024 23:03,23,129.226.0.248,Mobile,3,0.926,TRUE,TRUE,18,disposable,fake
APP00557,Darrell Nielsen,kberger654@uet.edu.pk,303012881,NUST,Mechanical Engineering,3.15,06/04/2024 18:48,18,13.37.46.125,Desktop,783,0.532,FALSE,FALSE,1,university,normal
APP00682,Chelsea Smith,brendareynolds525@nu.edu.pk,319214511,COMSATS,Electrical Engineering,2.91,24/05/2024 17:27,17,73.173.72.107,Desktop,212,0.446,FALSE,FALSE,1,university,normal
APP00578,Valerie Collins,matthew51510@lums.edu.pk,313680321,SZABIST,Computer Science,2.1,03/04/2024 12:13,12,116.210.135.37,Mobile,565,0.339,FALSE,FALSE,1,university,normal
APP00796,Jenna Phelps,madison80470@outlook.com,312107569,SZABIST,Mechanical Engineering,2.53,08/06/2024 13:02,13,114.0.123.218,Tablet,188,0.226,FALSE,FALSE,1,legit,normal
APP00086,Bradley Cabrera,kenneth44710@uet.edu.pk,332347467,PMAS-UAAR,Business Administration,3.62,16/05/2024 14:20,14,71.152.220.1,Desktop,761,0.418,FALSE,FALSE,1,university,normal
APP00243,Jose Vance PhD,michaelwallace656@hotmail.com,337636771,FAST NUCES,Accounting,3.17,20/02/2024 15:37,15,32.197.57.134,Mobile,559,0.388,FALSE,FALSE,1,legit,normal
APP00699,Jason Fleming,bgilbert213@uet.edu.pk,322446060,SZABIST,Electrical Engineering,2.25,21/02/2024 10:38,10,126.224.167.134,Mobile,623,0.229,FALSE,FALSE,1,university,normal
APP00839,Deborah York,kimberlypeterson@gmail.com,306965707,COMSATS,Software Engineering,3.84,31/01/2024 16:41,16,221.103.29.209,Desktop,91,0.533,FALSE,FALSE,8,legit,suspicious
APP00160,Suzanne Smith,kellyarnold479@nu.edu.pk,312446455,NUST,Business Administration,2.76,02/05/2024 16:26,16,132.79.82.49,Desktop,539,0.041,FALSE,FALSE,1,university,normal
APP00525,Angela Martin,brittneygomez327@iba.edu.pk,323374929,Bahria University,Mechanical Engineering,2.54,03/03/2024 10:04,10,116.157.88.250,Desktop,438,0.186,FALSE,FALSE,1,university,normal
APP00036,Mark Dougherty,kristycarson229@outlook.com,304240180,University of Karachi,Business Administration,2.53,18/01/2024 20:17,20,10.108.249.26,Desktop,479,0.22,FALSE,FALSE,1,legit,normal
APP00541,Sydney Perez,adavis674@lums.edu.pk,333277939,NUST,Software Engineering,3.22,16/04/2024 21:29,21,63.138.131.205,Desktop,832,0.234,FALSE,FALSE,1,university,normal
APP00171,Betty Munoz,rodriguezkevin293@lums.edu.pk,302803501,University of Karachi,Software Engineering,3.68,03/04/2024 20:25,20,157.138.102.147,Mobile,494,0.028,FALSE,FALSE,1,university,normal
APP00655,Allison Nguyen,sydneycruz22@live.com,301917249,Bahria University,Mechanical Engineering,3.28,05/03/2024 16:24,16,91.46.83.221,Desktop,436,0.385,FALSE,FALSE,1,legit,normal
APP00749,Stephanie Grant,jessicagordon828@nust.edu.pk,306608665,PMAS-UAAR,Business Administration,2.47,01/05/2024 11:21,11,134.16.106.50,Desktop,175,0.286,FALSE,FALSE,1,university,normal
APP01040,Cynthia Nguyen,user9152@throwam.com,3004955049,Quaid-i-Azam University,Electrical Engineering,3.93,21/01/2024 1:03,1,197.67.240.58,Mobile,5,0.971,TRUE,TRUE,10,disposable,fake
